innvilge	V	myöntyä suostua jhk myöntää 
innvirke	V	vaikuttaa jhk
invadere	V	tunkeutua jhk
invalidisere	V	vammauttaa  invalidisoida
irettesette	V	ojentaa nuhdella
ise	V	jäätyä  jäätää  vihloa
journalføre	V	kirjata tietoja
kamuflere	V	naamioida
kime	V	soida
kjennetegne	V	olla ominaista jllek
klaffe	V	onnistua
klargjøre	V	valaista    havannollistaa  selventää
klarlegge	V	selventää
klatte	V	laittaa osissa  maalata huolimattomasti - bort tuhlata
klumpe	V	- seg paakkuuntua
kneppe	V	napsahtaa   napittaa    - hendene puristaa kädet yhteen
komplisere	V	hankaloida  mutkistaa
konferere	V	neuvotella
kremere	V	tuhkata
krumme	V	koukistaa
kursivere	V	kursivoida  kirjoittaa kursiivilla
kvalitetssikre	V	varmistaa laatu
kyle	V	heittää singota
lamme	V	halvaannuttaa   lamauttaa   karitsoida
late	V	antaa   sallia  jättää
latterliggjøre	V	ivata   pilkata tehdä naurun alaiseksi
lesse	V	lastata kuormata    - av purkaa lasti
losse	V	purkaa lasti
lye	V	kuunnella
maskere	V	naamioida   maskeerata  -seg naamioitua
meditere	V	mietiskellä meditoida
mele	V	jauhaa  (kasv) pölyttää - sin egen kake ajaa omaa etuaan
mildne	V	lieventää
minimalisere	V	minimoida
minimere	V	minimoida
misbruke	V	käyttää väärin  väärinkäyttää
misforstå	V	ymmärtää väärin
modellere	V	muovailla
more	V	huvittaa    - seg pitää hauskaa
motsette	V	vastustaa
mukke	V	mukista rutista napista
mønstre	V	katsastaa   tarkastella - seg pestautua
navne	V	nimikoida
nedtegne	V	kirjoittaa  laittaa paperille
nedverdige	V	häpäistä    - seg til noe alentua jhk
neie	V	niiata
nyansere	V	vivahduttaa
nyttiggjøre	V	käyttää jtk hyväkseen   käyttää jtk hyödyksi
nære	V	ruokkia elättää
ombestemme	V	- seg muuttaa mielensä
omdanne	V	muuntaa
omorganisere	V	järjestää uudelleen
omvende	V	käännyttää  - seg kääntyä
oppholde	V	pidättää    viivyttää   - seg oleskella
oppløse	V	hajottaa    liuottaa
opponere	V	väittää vastaan olla vastaväittäjänä akateemisessa väitöstilaisuudessa
oppsøke	V	käydä jnk luoda 
oppøve	V	kehittää    harjoittaa jatkuvasti
ose	V	kärytä  - av noe haistaa jltk
overarbeide	V	- seg tehdä liikaa työtä
overhøre	V	sattua kuulemaan    jeg overhørte det en ollut kuulevinani sitä
overmanne	V	lannistaa jk    kukistaa
overta	V	ottaa hoitaakseen
overvurdere	V	yliarvioida
parfymere	V	hajustaa    parfymoida
prange	V	komeilla
predisponere	V	altistaa
pådra	V	- seg aiheuttaa itselleen
påføre	V	aiheuttaa jllek jtk
pågå	V	olla meneillään
påse	V	valvoa  varmistaa
påta	V	ottaa itselleen ottaa tehtäväkseen
påtvinge	V	tyrkyttää
rasere	V	hävittää    hajottaa    raunioittaa
raske	V	-seg kiirehtiä  - sammen haalia kokoon  - til seg kahmia
reaktivere	V	aktivoida uudelleen
redegjøre	V	selostaa    tilittää
relatere	V	liittyä
respondere	V	antaa vaste jhk
restituere	V	palauttaa entiselleen
resultere	V	johtaa jhk
rigge	V	takiloida   - opp sonnustaa
rikte	V	narista
rime	V   tulla kuuraa    huurtua rimmata
ritualisere	V	tehdä rituaaliksi
roe	V	rauhoittaa  hiljentää
rokke	V	liikauttaa  muuttaa heikentää
romstere	V	sotkea (järjestys)  mellastaa
råke	V	osua
samhandle	V	tehdä yhteistyötä 
sammenholde	V	pitää yhdessä   pitää koossa
samstemme	V	olla yksimielinen
seksjonere	V	osittaa
selektere	V	valita
selvdø	V	kuolla luonnollisesti (vanhuuteen, sairauteen)
sertifisere	V	antaa sertifikaatti/lupatodistus    sertifioida
single	V	kilistä - ut valita
sirkulere	V	kiertää olla levikissä
sive	V	tihkua  siivilöityä vuotaa
sjarmere	V	hurmata
skamme	V	hävetä
skikke	V	käyttäytyä  lähettää
skorte	V	puuttua
skride	V	kävellä hitaasti    liukua  kulua hitaasti
skru	V	ruuvata
skumme	V	vaahdota    kuoria vaahto   lukaista
skåre	V	saada tulokseksi    tehdä maali loveta
slime	V	erittää limaa
sløve	V	tylsyä  lorvailla
småprate	V	jutustella
snurre	V	pyöriä
sokne	V	naarata - til noe kuulua jhk
speede	V	lisätä vauhtia
spraye	V	suihkuttaa
stampe	V	polkea  survoa  pantata
stigmatisere	V	leimata stgmatisoida
stile	V	osoittaa jllek  - høyt tähdätä korkealle
stokke	V	sekoittaa
strande	V	kariutua
stritte	V	harottaa    - imot harata vastaan   pyristellä vastaan
svelle	V	paisua  turvota
tildekke	V	peittää verhota
tilføye	V	lisätä  liittää - en noe aiheuttaa jllek jtk
tilknytte	V	liittää
tillegge	V	lisätä 
tilsi	V	vaatia  viitata ilmoittaa
tilstrebe	V	pyrkiä
tinge	V	varata  hieroa kauppaa  - på noe
tolerere	V	sietää  suvaita
toppe	V	olla huipulla   - seg huipentua en toppet skje kukkurainen lusikka
trøstespise	V	syödä suruunsa
tyde	V	selittää    tulkita tarkoittaa
tydeliggjøre	V	selventää
tyne	V	tappaa      onko muita|
tynge	V	painaa  rasittaa
tynne	V	ohentaa harventaa
underbygge	V	tukea
underkaste	V	altistaa    - sen en operasjon joutua leikattavaksi
underlegge	V	alistaa valtaansa
underrette	V	ilmoittaa   tiedottaa   godt underrettet hyvin perillä jstk
undertegne	V	allekirjoittaa
undre	V	ihmetyttää  - seg ihmetellä
unnlate	V	laiminlyödä jättää tekemättä
unnslippe	V	päästä jstk
utbygge	V	kehittää    laajentaa
utdele	V	jakaa
utebli	V	jäädä pois
utfolde	V	- seg ilmentää itseään
utlevere	V	luovuttaa   paljastaa
utmerke	V	olla luonteenomaista jllek  - seg kunnostautua
utse	V	valita
utskrive	V	kotiuttaa
utstøte	V	hylkiä  päästää
utvelge	V	valita
validere	V	vahvistaa   antaa merkitys
verifisere	V	todentaa
virkeliggjøre	V	toteuttaa
volde	V	aiheuttaa
ånde	V	hengittää
